---||Bengaluru||Students work towards a greener future at this city college||City-based Mount Carmel College (Autonomous) is inching towards a greener future. It was recently recognised as the Green Champion for Bengaluru Urban District and has bagged other laurels for its eco-friendly initiatives, too. Speaking about the college's consistent efforts, Dr Helen Rosalene, associate professor and head, Department of Environmental Science that is also involved in the green audit says, "Since it is a zero-waste college, we are trying to manage our solid waste and waste water management. The college has an internal environment auditing process and a dedicated environmental policy with clear objectives in place." Here's how the college is making its campus greener... Recycling and minimising non-recyclable refuseFrom rainwater harvesting, saying no to plastic bottled water on campus to sewage treatment plants, the college is consciously trying to amp its efforts in being a zero-waste college. "We wanted to be a zero waste institution and we were looking at how to re-use our waste water. We have sewage treatment plants (capacity 150 kilo litres per day) that treat the entire college water which is used for tertiary purposes such as landscaping, toilet flushing, driveway cleaning etc.," informs Dr Rosalene. A canteen that minimises wasteThe college has set up a token system where the student has to pay for the plate in advance and when they return the plate, they get their money back. "Food cannot be taken out from the canteen and we do not sell bottled water. This has reduced plastic waste and the issue of canteen waste as well," informs Dr Rosalene. To promote the RO water tanks, the quality of the water is monitored and checked by the in-house testing lab and displayed for everyone. Spreading awareness among studentsIn a bid to create awareness and get students to think about the environment, the college has been conducting activities round the year. "The department conducts seed-ball making activities, outreach programs, webinars and awareness projects," says Vaishnavi Anand who adds that one such competition inspired her recent research work done on affordable organic sanitary napkin. "Named Twacha, it has qualified in the top 127 projects in the national innovation contest conducted by MHRD and NIC. I have also applied for provisional specification of the patent," adds Vaishnavi. Putting waste to good use...The college has vermicomposting maintained by Life Science department and has invested in a thermophillic organic waste converter, too. Dr Rosalene says, "The solid waste generated on campus is segregated. During the peak time, the campus generates about 75 kg to 125 kg of food waste received from the canteen, hostel and other eateries and leaf litter from the campus amounts to around 50-150 kg. The food waste is checked for hard bones or plastic spoons, which is added into the Thermophilic organic waste convertor along with these leaves (which are washed to remove the grit) to the solid waste convertor and the compost is ready in 48 hours. The organic content is tested in the environmental science laboratory and later on packed and sold at Rs. 25 per kg to the students, staff and public. Organic compost is used for the campus and for the vegetable garden behind the campus. The remaining is sent to different organisations." At Mount Carmel College (Autonomous)...- Department of Environmental science and electronics have a collection point for e-waste. - The institution avoids using posters for campaign of election. - College culturals ban the use of styrofoam and other plastic packaging material.||http://timesofindia.indiatimes.com//city/bengaluru/students-work-towards-a-greener-future-at-this-city-college/articleshow/85398606.cms||Joyeeta Chakravorty
---||Kochi||Ravi Pillai adds Rs 2cr more to Covid fund||Kochi: With requests for financial assistance pouring in from people affected by the pandemic, NRI businessman Ravi Pillai increased his Covid relief fund from Rs 15 crore to Rs 17 crore. The aid is mainly given to children whose parents died of Covid, families whose income has dried up due to the pandemic, and widows. At a function held in Secretariat on Tuesday, CM Pinarayi Vijayan inaugurated the distribution of this financial assistance in the presence of Pillai. Of the eight recipients at the function, two were selected through Norka-Roots namely Arya Mohan and Archana Madhusoodan. The children of NRKs who died of Covid received an aid of Rs 1 lakh each. The six others, selected by RP Foundation, are facing severe health issues amid financial problems. What prompted Pillai to set up such a fund was the requests he received for financial assistance when the pandemic worsened. “We noticed that many businesses and factories shut down during this period and people lost their jobs. They didn’t even have the money to buy food. When Covid initially hit the Middle East in a severe way, there were many Indian workers who couldn’t go back home due to financial constraints. We gave air tickets to a thousand and continued supporting their sustenance back home,” he said. Assistance will also be given for covering marriage expenses of women from underprivileged families.||http://timesofindia.indiatimes.com//city/kochi/ravi-pillai-adds-rs-2cr-more-to-covid-fund/articleshow/85413655.cms||Shenoy Karun
---||Allahabad||Receding flood water leaves squalor and stench behind||Prayagraj: Thousands of families in Prayagraj are bearing the brunt of the aftermath of floods. Filth, putrid smell, in-sanitation, and mosquitoes are adding to the woes of flood-affected residents. Residents of GTB Nagar, Karelabagh, Ganganagar, Chota Bagahra, Salori, Beligaon, Rajapur and adjoining areas said that they are living in extremely filthy conditions, and government officials have only paid customary visits to their localities. For many of them, it’s like an unending nightmare. Running from pillar to post in search of private sanitary workers to get houses as well as lanes cleaned has become a huge challenge, said residents. Residents of ward number 64 (GTB Nagar) and 63 (Karelabagh) said that the rivers may have receded, but relief is still a distant dream for them. “in the midst of bad smell and accumulated filth everywhere, we have to arrange drinking water on our own,” said a local. Senior Congress leader and GTB Nagar resident Nafees Anwar said, “Over 700 families of ward number 64 got affected due to flood water. He added, “Apart from flood water, drain water had also entered their homes and led to the worst conditions which they had never faced before.” “None of the government officials has visited the affected colonies in the western part of the city so far. It is only the people who are helping each other out,” he added. For many, arranging two square meals a day and drying household articles, including beds, have become arduous tasks. They are struggling to get their lives back on track. Many residents claimed that they had no option but to dispose of all the soggy furniture. “Only stuff made of plastic have survived. It will take at least two weeks to put things in order at home before we can get on with our lives. However, if it rains in the coming days, the situation may get worse,” said locals. Amid the mess, the demand for electricians and sanitation workers has gone up. Power supply has been resorted in many low-lying areas. District authorities said teams were fogging and spraying larvicides in affected areas. As the water level of both Ganga and Yamuna continued to recede on Tuesday, many more families returned home. Till 8 am on Tuesday, Ganga receded at 22 cm at Phaphamau and Chatnag, while Yamuna was coming down by 21 cm at Naini. The water levels at Phaphamau and Chatnag were 81.08 m and 80 m respectively. At Naini, it was 80.68 m.||http://timesofindia.indiatimes.com//city/allahabad/receding-flood-water-leaves-squalor-and-stench-behind/articleshow/85413635.cms||---
---||Chennai||Tamil Nadu civic polls schedule to be out on September 15||CHENNAI: The state election commission is likely to hold elections for rural local bodies in the nine new districts by September-end. The commission is expected to announce the polling date on September 15, sources said. In June, the Supreme Court gave the commission time till September 15 for conducting local body polls, including publication and notification of schedule. This despite the commission arguing that the Covid-19 pandemic is still raging across the state. “The commission will announce the poll schedule on September 15. After a week’s time for filing nominations and withdrawal, polls will be held by September-end. Parties will get adequate time to campaign,” said a source. The elections to these local bodies were pending since October 2016 after then opposition, the DMK, complained about errors in delimitation exercise. In a related development, the business advisory committee of the assembly hurriedly met at 1pm on Wednesday to advance the debate on demand for grants for government departments by a week. It decided to end the session by September 13, while the original schedule was September 21. The meeting was attended by Leader of the House, S Durai Murugan, leader of opposition, Edappadi K Palaniswami, deputy leader of opposition, O Panneerselvam and opposition leaders. Chief minister M K Stalin did not take part. Sources say that elections were not discussed in the meeting, but there was an indication about the polls. “There was no official discussion about the local body polls, but the government wanted the budget debate to end fast,” said a leader, privy to the discussion. The commission, sources said, had been holding preparatory talks with the district administrators recently to speed up the process of notification of polls. The districts are Kancheepuram, Chengalpet, Vellore, Tirupathur, Ranipet, Villupuram, Kallakurichi, Tirunelveli and Tenkasi. The ruling DMK and the opposition, AIADMK had been holding meetings with their respective district functionaries. The AIADMK and its allies, the BJP and the PMK, won 12 out of 45 seats in all nine districts where the rural local body polls would be held. The opposition has no representation in Kancheepuram, with Congress and DMK bagging all four constituencies. AIADMK won one seat in Chengalpet, Vellore, Tirupathur, Kallakurichi and Tirunelveli.||http://timesofindia.indiatimes.com//city/chennai/tn-civic-polls-schedule-to-be-out-on-sept-15/articleshow/85413643.cms||Julie Mariappan
---||Chandigarh||AAP starts identifying probable MC poll candidates||Deepak.Yadav@timesgroup.com Chandigarh: With the Aam Aadmi Party (AAP) all set to contest its maiden MC Chandigarh election later this year, the party has identified three to four probable candidates in all 35 municipal wards to give a strong contest to rivals Congress and BJP. AAP has also decided to announce their candidates in consultation with the party high command by October end, so that there are no doubts on names of candidates, who will get ample time for field work. The state election commission is yet to reserve seats. Sources in AAP said identification of probable candidates has been done in such a manner that the party is well prepared after the announcement of reserved wards. Constant deliberations are going on over the exercise with the party’s senior leadership in New Delhi. “We have been getting very good response from people in the city in our meetings and interactions with them. People want change in the Municipal Corporation and in the city’s political scenario to choose clean leaders, who can serve them. AAP is the only such party in the city now. We have already selected three to four probable candidates in all municipal wards and final announcement will be well before the MC polls with the direction and consultation of the party’s senior leadership in New Delhi,” said Chandermukhi Sharma, AAP’s MC election in-charge, Chandigarh. He added that both Congress and BJP had fallen from grace in the city. “Congress has a major blot of corruption due to Railgate and it is limited to only one family. BJP has done nothing for the city, except imposing taxes and financial burden on residents. AAP is the only political party which can govern the MC in a better manner by providing major financial relief on the lines of the Delhi government,” Sharma said. Although senior AAP leader and its MP candidate in the 2019 parliament election, Harmohan Dhawan, attends party meetings, he is not very regular due to his advancing age. Sources in AAP said that some meetings were held at his residence too, but as he is above 80 years of age, he doesn’t come out much. His family members are actively involved in the party’s meetings and activities. Box: More from Cong to join AAP today Joining of former city mayor and Congress president Pardeep Chhabra has given a major boost to AAP. Resignations of local Congress leaders has been continuing for past many days. Soon after Chhabra quit the party, Congress RTI Cell chairman Gagandeep Singh Ahluwalia had also sent his resignation to the party national president Sonia Gandhi. Around 50 former Congress office-bearers are all set to join AAP on Wednesday.||http://timesofindia.indiatimes.com//city/chandigarh/aap-starts-identifying-probable-mc-poll-candidates/articleshow/85410897.cms||Deepak Yadav
---||Delhi||Man on bail kills wife, a witness; 3 Delhi cops suspended||NEW DELHI: Delhi Police has informed a city court that three of its officers have been placed under suspension after a man, out on interim bail, allegedly murdered his wife, who was given protection under the witness protection scheme. The submissions were made before additional sessions judge Anuj Agrawal through a compliance report submitted by deputy commissioner of police (southeast). The court noted that according to the report by Delhi Police, sub-inspector, assistant sub-inspector and an inspector of Govindpuri police station have been suspended. “An inquiry was conducted pursuant to order of this court and erring officers have been placed under suspension and transferred to District Line. It has further been reported that departmental inquiry has already been initiated against the erring policemen,” it said in its order. The court noted that the report also said that a circular with respect to “witness protection scheme 2018” has been circulated to all concerned for meticulous compliance. According to police, accused Nanda Nayak allegedly killed his wife, who was also an eyewitness in a case lodged against him. The court had cancelled his 90-day interim bail as he allegedly threatened the witnesses and pressured them to withdraw the case and asked him to surrender in two days. Nayak allegedly strangled his wife before surrendering, police said. The court had earlier observed that the order by which the SHO concerned was directed to ensure proper safety and security of the complainant and her family members, was not diligently complied with by him. “The indolence on the part of authorities has led to loss of a precious human life. This court is at pains to observe that the system has failed to discharge its pious duty of protecting a hapless victim of crime. The moto of Delhi Police ‘Shanti, Sewa, and Nyay’ seems to have been belied in the instant case,” it had said.||http://timesofindia.indiatimes.com//city/delhi/man-on-bail-kills-wife-a-witness-3-cops-suspended/articleshow/85413647.cms||---
---||Lucknow||Medico who attempted suicide among 6 suspended for ragging||Lucknow: The Ram Manohar Lohia Institute of Medical Sciences (RMLIMS) on Tuesday suspended six MBBS students of 2019 batch, including the one, who allegedly attempted suicide on Monday on charges of ragging a junior female student. RMLIMS spokesperson Prof Srikesh Singh said the action was taken after a probe conducted by a four-member committee headed by dean medical Prof Nuzhat Husain found charges to be prima facie true. Five students have been suspended for three months. The sixth, who allegedly attempted suicide, has been suspended for 15 days and a probe has been ordered to ascertain if he actually tried to attempt suicide and the exact cause of his depression. The boy has also been sent home to relax considering his mental health. Besides, the entire 2019 batch has been warned not to indulge in any ragging in future, he added. According to the complaint, the ragging incident took place on July 24 when asome 2019 batch students called a 2020 batch girl student to a lecture hall in the academic block and asked her to sing a song. When the girl failed to ‘live up’ to the expectations of the seniors, the latter started misbehaving with her. In the meantime, other 2020 batch students arrived and resisted the harassment, but they too were intimidated by the seniors. Later, the 2020 batch lodged a complaint to the institute's ragging cell. The girl lodged a separate complaint naming six 2019 batch students. On Monday, one of the six named accused students, allegedly tried to hang himself in his hostel room.||http://timesofindia.indiatimes.com//city/lucknow/medico-who-attempted-suicide-among-6-suspended-for-ragging/articleshow/85415027.cms||टाइम्स न्यूज़ नेटवर्क
---||Goa||No details on Goans in Af, says Sawaikar||Panaji: The NRI commission of Goa doesn’t have information on any Goans in Afghanistan. The commission hasn’t been contacted by any Goans who are seeking to be evacuated, the commission has stated. “We don’t have any information as of now. We are trying to find out,” NRI commissioner Narendra Sawaikar told mediapersons on Tuesday. Asked about the Afghan students studying in Goa, he said “they are undergoing studies here. I think they should study as the situation in Afghanistan as you know is different now,” adding that “our government is concerned and doing everything possible”.||http://timesofindia.indiatimes.com//city/goa/no-details-on-goans-in-af-says-sawaikar/articleshow/85413636.cms||टाइम्स न्यूज़ नेटवर्क
---||Mumbai||End of second wave? Number of sealed buildings in Mumbai falls 98% since April||MUMBAI: In yet another sign that the second Covid wave in Mumbai has abated, the number of sealed buildings has dropped by almost 98% in the last four months. Only 21 buildings are sealed across the city at the moment, a huge drop from 970 on April 12. “Mumbai is at its lowest ebb of the pandemic right now,” said Dr Shashank Joshi, a member of the state task force on Covid. The daily tally across the city has been less than 300 for about a week now and the daily toll too has dropped below 10. The BMC seals a building if five or more residents test positive for Covid-19. In case there are fewer than five cases in a building, the floor where the patient lives is cordoned off. The number of sealed floors touched 10,983 in the second week of April, but has now dropped to 1,116. On Saturday, for the first time since the pandemic began in March 2020, the city had no containment zones --- slum pockets or congested areas that are cordoned off due to numerous cases. During the peak of the second wave in April, the city had close to 2,800 containment zones. The BMC would barricade the congested areas to restrict vehicular movement in and out of these areas. BMC additional commissioner Suresh Kakani got the city’s present Covid trend analysed and found new cases were mainly emerging from buildings and there were no clusters of cases in any part of the city. Joshi, however, advocated caution. “We have just begun unlocking and if people don’t follow Covid-appropriate behaviour and get themselves vaccinated, we could be looking at another disaster,” he added. Abhishek Ghosalkar, former Shiv Sena corporator from Dahisar, said the second wave had barely touched slums pockets. For example, Dahisar’s Ganpat Patil Nagar, one of the largest slum pockets with a population of upwards of 60,000, reported very few cases unlike in the first wave when it was a hotspot. The BMC sealed the slum in May when cases rose to 12. “BMC officials adopted an aggressive strategy of screening locals that resulted in even asymptomatic people getting diagnosed. This helped control the spread of infection in the Dahisar cluster,” said Ghosalkar. In Goregaon, BJP corporator Srikala Pillai, whose ward has slums such as Bhagat Singh Nagar 1 & 2, Laxmi Nagar and Indira Nagar, said the first wave was harsh on slumdwellers, who had to step out to keep home fires burning. Nehal Shah, a BJP corporator from Matunga-Sion, said slum-dwellers had developed herd immunity by the time the second wave hit. “There are concerns of the third wave probably hitting us again, but the government can avoid this by ensuring that those in the slums at least take one dose of the vaccine,” said Shah.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-end-of-2nd-wave-no-of-sealed-buildings-falls-98-since-april/articleshow/85413745.cms||Richa Pinto
---||Goa||Accused gets bail in attempt to murder case||Colva: Additional sessions judge Vincent D’Silva on Tuesday granted bail to Ricky Hornekar in the attempt to murder Anwar Shaikh case. With Hornekar being enlarged on bail, only one accused Vally D’Costa continues to be in custody. Earlier in the month, the court had discharged Vijay Karbotkar and Mahendra Tanawade from the case. The court also ordered framing of charges against the accused. Hornekar was ordered to be released on personal bond of Rs 25,000 with one surety of the like amount. The accused was also directed not to influence witnesses or tamper with the evidence, and that he shall not leave Goa without the court’s permission and shall furnish his residential address||http://timesofindia.indiatimes.com//city/goa/accused-gets-bail-in-attempt-to-murder-case/articleshow/85413657.cms||---
---||Mangaluru||Cong warns against renaming Indira Canteens||Mangaluru: The Congress has warned the BJP, that its plans of renaming Indira Canteens will lead to agitations in Dakshina Kannada district. AICC secretary Ivan D’Souza told the media here on Tuesday, that Indira Gandhi was not a leader of the Congress alone. “She was a leader of the masses, but BJP national general secretary C T Ravi has been making political statements without studying history. We will send Ravi books so he can learn history. BJP has commenced a new policy of changing the names of schemes launched by previous governments. Let them launch new schemes and name them after a leader of their choice. There are several roads in India which are named after former Prime Minister Atal Bihari Vajpayee, but the Congress has never renamed any one of them. If BJP continues to play ‘name politics’, they will not win the next elections,” D’Souza said. The former MLC also questioned the BJP, as to why it could not change the name of Mangaluru International Airport (MIA). “BJP government is not capable of removing the name ‘Adani Airports’ at MIA,” he criticised. On ‘hookah bar’ remark against former PM Jawaharlal Nehru, D’Souza said Ravi has no moral right to speak about Nehru.||http://timesofindia.indiatimes.com//city/mangaluru/cong-warns-against-renaming-indira-canteens/articleshow/85408759.cms||---
---||Delhi||'Get all vendors at weekly markets in Delhi vaccinated'||NEW DELHI: Delhi Disaster Management Authority (DDMA) has permitted all authorised weekly markets to operate in the national capital, the Aam Aadmi Party government told Delhi High Court on Tuesday. Taking note of the development, the court reiterated that vendors operating at the weekly markets shall ensure that, if not vaccinated already, they get themselves inoculated at the earliest. Justice Rekha Palli expressed satisfaction that Delhi government has proposed to take RAT and RT-PCR test in these weekly markets. The Delhi high court noted that the grievance of the petitioner — Saptahik Patri Bazar Association — has been redressed and disposed of the plea. The government informed the court that “Delhi Disaster Management Authority has now taken a decision to permit all the authorised weekly markets to operate in the national capital with effect from August 9.” Before this, due to Covid-19 restrictions, it had allowed weekly markets to open but only with 50% of vendors and one market in each municipal zone. The high court had earlier this month issued notice to the government and asked it to respond to the association’s petition challenging the authorities’ decision to open malls and markets but not weekly markets. The petitioner’s counsel had said that the “restrictions on the other activities were relaxed on June 13 and these vendors who belong to the poorest of poor class are suffering.” The high court had earlier said it was expected that street vendors will take proactive steps to get vaccinated so that the third wave of Covid-19 could be avoided and the national capital was not faced with a surge as witnessed recently.||http://timesofindia.indiatimes.com//city/delhi/hc-get-all-vendors-at-weekly-mkts-vaxed/articleshow/85413687.cms||---
---||Goa||Godinho hits out at Saldanha||Vasco: Panchayats minister and Dabolim MLA Mauvin Godinho on Tuesday accused Cortalim MLA Alina Saldanha, who also belongs to BJP, of not carrying out developmental work in Cortalim constituency. “The projects being inaugurated now, are the ones which I had started in Cortalim constituency during my tenure. Saldanha has been inefficient to take up any work of development there during the past ten years,” Godinho said. Saldanha had sometime ago alleged that Godinho was interfering in her constituency, especially in Sancoale panchayat, and accused him of being inefficient as Cortalim MLA constituency for not undertaking development despite representing it for several years. On Tuesday, Sancoale panchayat shifted to a temporary premises, till a new building is constructed, and didn’t invite Saldanha for the event. “Saldanha could not even complete the Kala Bhavan work which was 80% ready ten years ago,” he said, adding that “she should self-introspect rather than point fingers at others”.||http://timesofindia.indiatimes.com//city/goa/godinho-hits-out-at-saldanha/articleshow/85413685.cms||टाइम्स न्यूज़ नेटवर्क
---||Goa||Goa: Cansaulim locals halt fencing work by rail authorities||VASCO: Villagers of Cansaulim and Arossim on Tuesday stopped and uprooted the fencing work done by Rail Vikas Nigam Limited (RVNL) at Cansaulim along the railway station. Local MLA Alina Saldanha rang up RVNL general manager S B Sahoos to immediately stop the work and asked RVNL to remove all the poles which were erected to fence the railway boundary at Cansaulim. Joint secretary of Goencho Ekvott Olencio Simoes stated that South Western Railway (SWR) in collaboration with RVNL is continuously carrying out activities without fearing the law of the land. “When we questioned the railway officials about their valid permission, they couldn’t furnish any details, but instead they forcibly trespassed in our land and also cut our trees,” he said. Velsao-Pale-Issorcim and Cansaulim-Arossim-Cuelim panchayat had passed a resolution objecting the land acquisition process in their jurisdiction, but the railway authorites are forcing the acquisition on the villagers, said Simoes.||http://timesofindia.indiatimes.com//city/goa/cansaulim-locals-halt-fencing-work-by-rail-authorities/articleshow/85413706.cms||---
---||Lucknow||Pvt univs can open off-campus centres||Lucknow: The Uttar Pradesh government on Tuesday amended the Private Universities Act, 2017, allowing private universities to open a centre outside its main campus. These centres will be operated and maintained as the constituent units of the universities. According to a communique issued by deputy chief minister Dinesh Sharma, who holds the education portfolio, private universities setting up off-campus centres, however, will not be any authority to give affiliation to off-campus centre. Allowing private universities to open off-campus centres is in consonance with the New Education Policy. Sharma said the NEP calls for increase in enrolment by setting up one higher education institution in each district. New off-campus centres will meet the expectations of enrolment as stated in NEP. Promoting private investment in higher education, the government has allowed colleges which meet the government norms (such as additional land) to upgrade into a university, even if they are not in the name of a sponsoring authority. Additional chief secretary, higher education, Monika S Garg said, “Earlier, only those institutions which were in the name of sponsoring authority could apply for upgradation. Those institutions, which were in the name of degree college, had to transfer it to the sponsoring authority for upgradation into a university which involved procedural hassles.” “Simplifying the process, institutions which are in the name of colleges will also be upgraded into a private university and its establishment will be in accordance with the Private Universities Act, 2017,” Garg said. Under the other amendment which is towards granting autonomy, private universities will no more need government’s approval while framing their first statutes. Earlier, the statutes had to be duly approved by the government. Now, the power of ratifying the first statutes has been given to the university’s executive council.||http://timesofindia.indiatimes.com//city/lucknow/pvt-univs-can-open-off-campus-centres/articleshow/85415033.cms||---
---||Chandigarh||HC issues notice to UT, Citco||Times News Network Chandigarh: Punjab and Haryana High Court has served a notice on the UT administration, Citco and others on a petition filed by Residents Welfare Association, Sector 10, against the decision of opening a gate on the rear boundary wall of Hotel Mountview, Sector 10. The petitioner association submitted that the rear side of the hotel was abutting a narrow V-6 internal sector road surrounded by houses. The CITCO management leased out a part of the hotel to a private party to operate a gym and spa facility. It, in turn, allowed the private party to create an entry by breaking the rear boundary wall of the hotel to facilitate direct access to the gym and spa facility. Such an entry in the rear wall of the hotel is not in consonance with the approved zoning plan of the area in question, the petitioners contended. The petitioners also submitted that the chief architect, department of urban planning, UT administration, have already asked the Citco managing director to close the gate on the rear boundary wall of Hotel Mountview.||http://timesofindia.indiatimes.com//city/chandigarh/hc-issues-notice-to-ut-citco/articleshow/85410922.cms||---
---||Chennai||Corporation offers free Wi-Fi at 49 places in Chennai||CHENNAI: The Chennai corporation will offer 30-minute free wi-fi at 49 locations, including Anna Tower Park, CDH, Tondiarpet, Gemini Junction, Marina Beach, Ashok Pillar, T Nagar and CMBT, from Tuesday. The service will be offered near smart poles that have CCTV cameras and emergency call buttons connected to the command centre at Ripon Buildings. Users need to select ‘smart city Wi-Fi’ and enter the one-time password sent to their mobile phones. The connection will stop after 30 minutes. The total list of locations of the smart poles are available in the pdf https://chennaicorporation.gov.in/gcc/images/WiFiSmartPol.pdf.||http://timesofindia.indiatimes.com//city/chennai/corpn-offers-free-wi-fi-at-49-places-in-city/articleshow/85413700.cms||---
---||Allahabad||Phaphamau bridge to be closed for a month, traffic to be diverted from Sept 1||Prayagraj: Commuters going towards Phaphamau, Pratapgarh, Lucknow, Sultanpur or Ayodhya and thereby crossing the Phaphamau bridge over Ganga will have to travel around 20 kilometres extra from September 1 as the Phaphamau bridge will be closed for a month due to major repair work that would be undertaken on the bridge by the Public Works Department. For the entire duration of the next month, the traffic would be diverted for the vehicles going towards or entering the city from Lucknow side. In this regard, a detailed plan has been sent to the PWD by the traffic police. As per the plan, light and small vehicles coming from Rae Bareli side will come from Phaphamau Bazar via Tharwai-Garapur, Sahson, Andawa, Jhunsi and finally enter the city. However, big and heavy vehicles coming on this route, will go from Nawabganj to Prayagraj bypass (Delhi-Varanasi-Howrah highway) via Sahson-Andawa-Jhunsi and then enter the city. Likewise, vehicles coming towards the Teliarganj intersection and Govindpur would be diverted towards the Uptron intersection and via railway overbridge (going towards Shivkuti police station) from where the traffic would be diverted to Bank Road-GT Jawahar via Jhunsi. Form here, vehicles could go towards Rae Bareli and Pratapgarh. Vehicles arriving at the MNNIT crossing will also be sent on the same route. Roadways buses and all heavy vehicles would be diverted from Public Service Commission crossing and would move towards Varanasi-Jaunpur-Pratapgarh-Rae Bareli via Indian Press-GT Jawahar-Jhunsi. Similarly, from Civil Lines, Hanuman temple crossing and the bus stand, all the medium, small and all other vehicles will go to Rae Bareli-Lucknow, Pratapgarh-Varanasi via Medical crossing- Harshvardhan Chauraha-Jhunsi. Under the proposed plan, traffic is to be closed from September 01 to 30 due to repair work. Authorities of UP state roadways transport corporation (UPSRTC) have also announced increasing the fair for various destinations which involves rerouting the buses through the much lengthier route after the diversion is put in place.||http://timesofindia.indiatimes.com//city/allahabad/phaphamau-bridge-to-be-closed-for-a-month-traffic-to-be-diverted-from-sept-1/articleshow/85413690.cms||---
---||Delhi||Weatherman wants to hear from you for better forecast||NEW DELHI: The India Meteorological Department (IMD) is seeking inputs and observations from the general public to make its forecasting more robust. In a link posted on its main and regional websites, IMD has asked people to submit information on different weather phenomena ranging from rain, hailstorm, lightning, dust storm and gusty winds (over 62 kmph) that have occurred in their neighbourhood. The public has been asked for the weather phenomenon, its intensity and damage caused to gauge the impact in places where IMD’s observatories and weather stations do not exist. IMD officials said the exercise to crowdsource inputs began six months ago with over 8,500 observations having been collected so far from across the country. Out of these, nearly 50% of the observations are rain-related. Kuldeep Srivastava, head of the regional met office in Delhi, said the data had so far helped them improve their own accuracy in forecasting weather-related events. The data was also being gathered to gauge future events. “It often happens that light rainfall is forecast to occur, but if the main stations like Safdarjung, Palam, Aya Nagar, Ridge or Lodhi Road do not record any rainfall, it is believed that there was no rain across the city. However, it may be possible that light to moderate showers may have occurred in some parts where a station or observatory does not exist,” added Srivastava. The weatherman further stated that this would help them identify which areas recorded rainfall. “Radar images can be checked to identify which cloud movement or formation may have contributed to rain in the area. This will improve forecasting accuracy and we can learn from the data provided to us,” said Srivastava, adding that short-duration events such as hailstorm or gusty winds could particularly be identified in this manner. “There is a section where people can report hailstorms, gusty winds and even lightning, along with the damage that has possibly occurred. If the main observatories do not record hailstorm activity, user inputs will help us know that there was hail along with rain. Quite often, the hail melts in seconds, so people’s inputs can be beneficial,” said Srivastava, adding that outer parts of Delhi would get better coverage. Data is currently being collected through the link https://city.imd.gov.in/citywx/crowd/enter_th_datag.php. People can make observations about the weather phenomena as well as report damage, including uprooted trees, damage to buildings, livestock, crops or telephone poles and flooding, among others events.||http://timesofindia.indiatimes.com//city/delhi/weatherman-wants-to-hear-from-you-for-better-forecast/articleshow/85413681.cms||Jasjeev Gandhiok
---||Delhi||Pandemic-hit SC/ST people in Delhi get work sheds to resume business||NEW DELHI: Delhi’s SC/ST minister Rajendra Pal Gautam allotted work sheds to 46 eligible candidates through a draw of lots on Tuesday. “Due to the corona pandemic, owners of many small businesses have lost their jobs. Many such small businesses are owned by people belonging to scheduled castes. In the light of this, the SC/ST department made this scheme in which people can start their business again,” Gautam said while allotting the sheds. The allocations were made through Delhi SC/ ST/ OBC/ Minorities and Handicapped Finance and Development Corporation Limited (DSFDC) at Raghubir Nagar in west Delhi. DSFDC looks after these work sheds in the capital. The scheduled caste/scheduled tribes minister further said that the biggest problem for the scheduled caste persons was to find a place to work. “Due to rising inflation and the pandemic, many people were unable to pay the rent of their shops and lost businesses. Through this scheme, work sheds are being provided to the people so that they can start their own business and become self-reliant,” Gautam said. “Amidst these horrific times, when people are even struggling to get jobs anywhere and set up their own businesses, the Delhi government’s initiative would prove to be a boon for the scheduled caste / scheduled tribe persons to not only set up their independent businesses on a nominally rented workplace but also support their respective families in a dignified manner,” the minister added. The work sheds have been allotted to skilled and semi-skilled applicants for setting up units for creating leather goods, electrical goods, garments and services like tailoring and dry cleaning.||http://timesofindia.indiatimes.com//city/delhi/pandemic-hit-sc/st-people-get-work-sheds-to-resume-business/articleshow/85413721.cms||---
