---||Bengaluru||Camera fee hike in Bandipur irks wildlife enthusiasts||The Karnataka Forest Department’s decision to hike camera fee in Bandipur and Nagarahole Tiger Reserves, has not gone down well with wildlife enthusiast. Manjunath Hegde, who often goes on safaris, says, “Most visitors to the reserve are amateurs who click pictures for their personal collections. These days, everyone owns a decent camera, but not everyone sells their photographs. Capturing wildlife in a picture is about getting a feel of nature. The revised prices are higher than that of any other wildlife sanctuary in the country. The authorities say the revenue generated will be used for forest conservation, but with the new charges, the frequency at which enthusiasts head there will reduce. There is no guarantee that you will get to capture great pictures, or even see wild animals on every safari. Do they expect us to come back and try our luck again by paying this hefty fee?” Wildlife enthusiast Amal George has started an online petition against the fee hike “The forest department has been collecting fees for camera use since 2017. To what end has this money been used so far, if they now claim that the new charges are going into wildlife conservation?” he asks. Rahul Taranath, also a wildlife enthusiast, adds, “The increased tariff is to combat rising fuel and maintenance costs. Yet, through the years, the amenities provided to visitors have been below average and continue to be so.”||http://timesofindia.indiatimes.com//city/bengaluru/camera-fee-hike-in-bandipur-irks-wildlife-enthusiasts/articleshow/82031351.cms||Vinay Lokesh
---||Mumbai||Mumbai: No pre-arrest bail for pilot in sex harassment case||Mumbai: Observing that sexually harassing women at the workplace is a serious offence, a sessions court recently refused to grant anticipatory bail to a 53-year-old senior captain in an airline. The accused has been allegedly harassing a woman colleague for five years by making sexually coloured remarks and the airlines had failed to take action despite her complaints. The woman lodged an FIR last month. Ruling that it was not a fit case for granting pre-arrest bail, the court said, “The record also shows that the accused has the habit to sexually harass women working with him in the company which shows that he is habitual and involved in such activity with other female members who kept silent due to their defamation,” the court said. The court said the reputation of such a prestigious company was also at stake due to the accused’s heinous act. The woman had complained to the police on March 30. In her complaint, the woman, who got divorced recently, alleged the accused used phrases such as like “looking great”, “looking very nice in that”, “want to get together later?” and “you must be very lonely”. She said he would look at her body in an inappropriate manner and make passes at her. The woman also alleged that after she complained to the company in January this year, the accused had repeatedly called her at odd hours and threatened her to get her out of the job. The court held that the mobile phone used by the accused to send the woman the messages was yet to seized. It also said the man’s custodial interrogation was essential for the investigating officer to probe the case. “Moreover, there is every possibility that the accused may tamper with the prosecution witnesses and evidence if he is released on anticipatory bail,” the court said.||http://timesofindia.indiatimes.com//city/mumbai/mumbai-no-pre-arrest-bail-for-pilot-in-sex-harassment-case/articleshow/82036952.cms||Rebecca Samervel
---||Delhi||Govt to involve people to cut pollution: Rai||New Delhi: Environment minister Gopal Rai on Tuesday said the government would focus on public participation and changing their mindset and behaviour to combat air pollution in Delhi. The two-day online conference discussing measures to be taken to reduce pollution before the onset of winter concluded on Tuesday. “Within the constraints of the pandemic and restriction on mass mobilisation, we need to create a movement against pollution. Our three-pronged approach needs to focus on policy, technology and making the environment a mass concern,” Rai said, adding that people had the power, and if they make environment their concern, big milestones could be achieved. The minister added that the third level was effective use of agencies at their disposal. “We had launched the Green Delhi App to register real-time complaints. Often when a crisis occurs, it is shuffled from one department to another because even officers in charge sometimes do not know where their jurisdiction ends. Delhi faces multiple challenges, and if within them we can deliver, it is a feat worth celebrating,” he added.||http://timesofindia.indiatimes.com//city/delhi/govt-to-involve-people-to-cut-pollution-rai/articleshow/82055518.cms||---
---||Nagpur||Remdesivir needed only for patients with low oxygen: Experts||Nagpur: Concurring with the guidelines of the state Covid task force members and views of doctors from other parts of the state, experts here said Remdesivir needs to be used judiciously and after considering due clinical indicators. They said the first important factor to use the anti-viral drug is assessing if patient’s blood oxygen level is down.Since not all patients feel breathlessness, this line of treatment can well solve the ongoing crisis for the injections and oxygen, they said.Senior paediatrician Dr Satish Deopujari, who recently developed seven models to facilitate teaching in explaining cardio-respiratory and arterial blood gas (ABG) functions, says Covid patients having a drop in oxygen saturation level are the only candidate for Remdesivir therapy, which also includes the 6-minute walk test. “Administering this drug at home without proper monitoring is not recommended,” he said. According to him, severe disease (breathlessness, hypoxia, or >50% lung involvement on imaging within 24 to 48 hours) was reported in 14% of patients. “Remdesivir is needed in the first 12 days of illness only if SPO2 level goes down. After 12 days, it doesn’t have the desired effect,” he said. On shortage of Remdesivir, he said using an important drug like it in situations where it is not recommended could be an important factor.He said people have developed an extreme fear of Covid-19. Citing his own example on how he managed the disease, the 66-year-old doctor said, “I kept on monitoring SPO2 and took paracetamol as when necessary and that was enough.” He added that high-risk patients need close observation. Dr Imran Noor Mohammad, a member on HC appointed Covid-19 committee, said that Remdesvir is not an elixir. “Patient won’t die if it is not given. I have recommended that its use must be judicious and clinically prescribed. People are going for CT scan right on day one of testing positive. We found hospitals administering Remdesivir on OPD basis,” he said.Dr Mohammad, who is also ex-secretary of Critical Care Society of Nagpur, said Remdesivir must be given when a patient has CT scan score of 12 or13, fever and SPO2 level 89 or less. “But there is mass hysteria. People are thinking they will die if they don’t get it,” he said.Pulmonologist Dr Ravindra Sarnaik, who too is member of Covid-19 committee, said that Remdesivir is known to benefit only in reducing hospital stay. “In case of patients with moderate disease needing oxygen, 30% patients have reportedly improved when steroid, oxygen and Remdesvir are given,” he said. Dr Sarnaik stresses it is important to overcome fear in this situation. “We see people without need for oxygen getting hospitalized and those who need it are waiting for beds,” he said.||http://timesofindia.indiatimes.com//city/nagpur/remdesivir-needed-only-for-patients-with-low-oxygen-experts/articleshow/82037414.cms||Sarfaraz Ahmed
---||Mumbai||Maharashtra: Ex-Dahanu MLA dies of Covid||Paskal Dhanare (49), a former BJP MLA from Dahanu, died of Covid-19 complications early on Monday. The first-time MLA had won the seat in 2014. In 2019, he had lost to CPI (M) candidate Vinod Nikole. Dhanare was earlier admitted in a hospital in Vapi, Gujarat. He was moved to a Mumbai hospital on Sunday night. tnn||http://timesofindia.indiatimes.com//city/mumbai/maharashtra-ex-dahanu-mla-dies-of-covid/articleshow/82036637.cms||---
---||Chandigarh||Now, system to save crop from animals||Patiala: The researchers at IIT Ropar have come up with a concept of acoustic repellent system (ARS) for crop protection against animal attacks in agricultural fields. The animals would be detected and repelled by this repellent and monitory system from the fields by using ultrasonic sound frequencies beyond the hearing capacity of the animals. The initial study has been carried out in Katli village of Ropar district that shares the border with the forest area in the district and was prone to the attack of wild animals including wild boar and nilgai and deer. The wild boar has a hearing frequency range from 250Hz to 40 kHz whereas nilgai and deer have a hearing frequency from 33Hz to 50KHz, said researchers, who are further working to deploy and implement the system in the fields after initial checks. They said it was a unique technique to monitor and repel stray or wild animals entering the fields without causing them any physical harm. Professor Harpreet Singh, department of mechanical engineering at IIT Ropar, said a farmer or cluster of farmers can collectively install the ARS at the entry points of the wild or stray animals after carrying out mapping of the area. He said that under the concept ARS can also be monitored with the help of mobile phones. According to researchers, the proposed system with the help of an infrared camera would sense its surroundings and process images using computer vision and would detect the kind of animal entering the fields. The ARS, however, would be able to detect the animals around 50 metres away and with a span of 110 degrees. The researchers revealed that amplifiers can be used to increase the audible range. The ultrasonic repellent can produce frequencies ranging from 15 to 65 kHz. On detecting the animal in the fields, the ARS would send positive signals following which the frequency generator would emit the frequency waves that will scare away the animal. The animal won’t be able to tolerate the high-pitched sound and would leave the coverage area of the sensor. The researchers said the movement and images of approaching animal would be detected by a high-resolution infrared night vision camera and even in the absence of humans it would ensure security during night, harsh weather and low visibility. “The destruction of crops by wild or stray animals has been a major issue not only in the agrarian state of Punjab, but across the country and world where farming is being practised. The ARS would cost around Rs 5,000 to Rs 7,000 for installation in the agricultural fields. Our research paper has been published in the international journal in November last year,” said Anmol Rattan, a BTech student at department of mechanical engineering.||http://timesofindia.indiatimes.com//city/chandigarh/now-system-to-save-crop-from-animals/articleshow/82038493.cms||Bharat Khanna
---||Nagpur||Ban on Remdesivir sale adds to woes of bedless patients||Nagpur: The district administration’s latest move to ban sale of anti-viral injection Remdesivir from any type of outlets has added to the woes of patients who are failing to get a Covid bed. Though having breathlessness and different symptoms, many patients are forced to rely on day care or casualty-based treatment in private hospitals. However, the onus of arranging the injection was left to the patients or their kin while doctors or medical staff was administering the drug by showing them as day care patient or on OPD basis. One of the previous orders of the collector had allowed sale of Remdesivir stock left after supplying to authorized Covid hospitals. In the last three days, the collector has issued three orders which have confused the stockists, doctors and patients alike.On April 6, the collector’s order mandated delivery of Remdesivir directly to Covid hospitals by the carrying and forwarding agent.On April 9, another order asked the agent to hand over the doses to stockists and distributors who will give it to Covid hospitals while the leftover could be sold through retailers.On April 12, yet another order came which states the collector office will receive the entire supply and hand it over to stockists with the names of hospitals to which the drug is to be supplied. This means, no supply will be left for public.VHA president Dr Ashok Arbat said basically the administration must make Remdesivir freely available in the market and let the doctors decide when it has to be given. “Such orders will create more trouble for the patients. A patient is getting admitted for injection treatment like Remdesivir, O2 and other supportive management. Remdesivir is very important drug. But such decisions will create more confusion in Covid management,” he said.Asked about category of patients needing the anti-viral injection, Dr Arbat said it is solely the discretion of a clinician as to whether a mild or moderate patient needs it or nor. “The government capped bed charges, then it took control of oxygen and now Remdesivir. Does it want to control the treatment too,” he asked.||http://timesofindia.indiatimes.com//city/nagpur/ban-on-remdesivir-sale-adds-to-woes-of-bedless-patients/articleshow/82037419.cms||Sarfaraz Ahmed
---||Pune||Man abuses cops after friend sans mask told to pay fine||Pune: A 36-year-old man was arrested on Sunday night on the charge of abusing two policemen for taking action against his friend for not wearing mask at Indrayaninagar in Bhosari.The man, Shailesh Patil of Bhosari, was produced before the court and sent to the judicial custody. Police constable Vilas Mane lodged an FIR against Patil.Sub-inspector Govind Chavan of the Bhosari MIDC police said the police team had caught Patil’s friend for not wearing mask on Sunday night during the nakabandi operation in Indrayaninagar. “When the police told the man to pay the fine, he called Patil to the spot,” Chavan said.He said Patil came and began abusing the police team. Patil also alleged that the police were making money by printing their own receipt books. “Patil pushed Mane and one more constable, and created ruckus there,” Chavan said.Patil was arrested under sections 353 (assault or criminal force to deter public servant from discharge of his duty) and 188 (disobedience to order duly promulgated by public servant) of the Indian Penal Code, and the relevant sections of the Maharashtra Covid-19 norms.||http://timesofindia.indiatimes.com//city/pune/man-abuses-cops-after-friend-sans-mask-told-to-pay-fine/articleshow/82038509.cms||---
---||Chandigarh||Ex-SDM held in Rs 150cr land grab case||Ferozepur: Nine years after six officials were among seven persons booked in a Rs 150-crore land grab case, police here finally arrested retired sub-divisional magistrate (SDM) Gurjeet Singh Pannu and former naib tehsildar Biram Lal. Though the case was registered on December 11, 2011, the duo had not yet been arrested over allegations of grabbing Union government land worth over Rs 150 crore on the basis of forged and fabricated documents. The arrests came on the basis of a reinvestigation that had been launched by Punjab Police on directions from the Punjab and Haryana high court. While addressing a petition filed by one Harjinder Singh, complainant in the case, in 2019, the court had also mentioned Section 173 (2) of CrPC report prepared by the police against the accused, including officials of the local revenue department. Ferozpur native Assa Singh forged and fabricated documents, allegedly in connivance with officials of the local revenue department, in 2011 and grabbed the land measuring 15 acres and 9 marlas. Following a complaint, the then Ferozepur DC, S Karuna Raju, ordered a probe and subsequently a case under sections 409, 420, 465, 467, 468, 471, and 120-B of the Indian Penal Code was registered in December 2012 against Assa and officials of the local revenue department, including naib tehsildar Madan Mohan, assistant sales clerk Gurmeet Kaur, revenue officials Gurdial Singh and Balwant Singh, clerk Birm Lal and patwari Ashok Kumar for their alleged bid to usurp the land. The probe also named Pannu for his involvement in the case, but his name was cleared in the following probes. People involved in the fraud are said to have approached local politicians to get a new inquiry marked into the matter in 2013. Police had reportedly made a report and given a clean chit to all the accused. But, before it was submitted to the higher police official for approval, Ferozepur Cantonment resident Harjinder filed the petition in high court. To confuse the court, police reportedly launched multiple investigations into the matter and gave contradictory findings. It was only after the court summoned the then DGP to clarify the role of police in conducting multiple investigations, an inquiry was entrusted to Mukhwinder Singh Chhina, IG of Bathinda zone, who got the matter probed by a SIT led by SP (investigations), DSP City and SHO of Sadar Ferozepur police station, during which all the documents presented by Assa Singh were found fake and the entire record of the revenue department and transfer deed were also found fabricated and tampered with, after a scientific analysis at the forensic lab in Mohali. The SIT also recommended action against Amarjit Singh Matwani, the then SP (Investigations) of Fazilka who deliberately recommended the scrapping of the case by ignoring documentary evidence. Ferozepur SSP Bhagirath Singh Meena confirmed the arrests of Pannu and Lal. However, after his arrest, Pannu was rushed to the hospital as he complained of ill health.||http://timesofindia.indiatimes.com//city/chandigarh/ex-sdm-held-in-rs-150cr-land-grab-case/articleshow/82038522.cms||Dinesh K Sharma
---||Kochi||CPM organizational polls likely in July-August||Kochi: After the eventful assembly polls, it will be once again election time for the CPM. The party organizational polls, which should have started in September last year, may begin in July-August this year. The party had put organizational polls on hold considering the elections to the legislative assemblies in Kerala and West Bengal. The elections will give answers to a lot of questions like whether Kodiyeri Balakrishnan will return to the helm of the party state unit, how will the party accommodate Jayarajans, will the party continue under the tight grip of Pinarayi, etc. “The organizational polls will be start either in July or August. We have started groundwork for the organizational conferences,” sources with the CPM said. Balakrishnan, who had relinquished the state secretary’s post following allegations against his sons, was actively involved in the assembly election campaigns. He undertook various responsibilities and tried to sort out certain issues some of the communities had with the party. Though the name of E P Jayarajan had been doing the rounds for holding party state secretary’s charge, chances are less for him to be elected to the post. There is a chance for Kodiyeri to return to the post unless he is trapped in fresh controversies. It is viewed that A Vijayaraghavan, who holds the post of the state secretary when Balakrishnan took leave, performed well. So, he may be rewarded during the organizational polls. Ministers like T M Thomas Isaac, who didn’t get ticket to contest this assembly elections, may also be considered for some organizational posts. Political observers as well as supporters are keenly watching on how the party is going to accommodate P Jayarajan. Cases like gold smuggling and deep sea fishing deal may be discussed at length at the party conference. However, the outcome of assembly elections will decide how deep such discussions will go. It is certain that not so many of the leaders are satisfied with the authoritarian attitude of chief minister Pinarayi Vijayan. Such issues will also reflect during the discussions as part of conferences at various levels. But it is sure that a win in the assembly elections will make Vijayan more powerful. Many in the party are apprehensive how the party can retain its democratic set up in such a situation. The CPM leadership has already planned some measures to increase the party’s mass-base. “The central committee has given instructions to the state leadership to enhance the strength of women, marginalized sections and minorities in the party. The party will be adopting strict measures to ensure that the central committee’s instructions are adhered to,” sources said. “There should also be efforts to increase the participation of youth at various levels of the leadership,” sources said.||http://timesofindia.indiatimes.com//city/kochi/cpm-organizational-polls-likely-in-july-august/articleshow/82038530.cms||M K Sunil Kumar
---||Jaipur||Rajasthan: Class VI and VII students to be promoted without examination||JAIPUR: Government school students in classes VI and VII will now be promoted to next class without any examination, as per the guidelines of Directorate of Secondary Education, Bikaner. The students will be promoted on April 15, 2021, on the basis of homework given and projects done under SMILE 1, SMILE 2 and under the programme ‘Aao Ghar Se Seekho’. Students will be marked on the basis of these projects and evaluated by teachers without written examination looking at the rising number of corona cases. Students studying in classes VIII, X and XII board will not be promoted, but board examination as per schedule will be conducted. For classes I to V, already announcement for promoting them on the basis of SMILE programme without examination was made. Only students studying in classes IX and XI are remaining for which the department is yet to issue any order. Under SMILE 1, students were added in a WhatsApp group in which government teachers would upload subject material and student would study during the time of complete lockdown. This was taken on a later stage in which students were given homework online, then collected by teacher from his/her home and then evaluated. The government launched ‘Aao Ghar Se Seekhe’ scheme during the time when classes were still closed. Under this scheme, online videos were uploaded on YouTube from which students could study. All these initiatives were taken to facilitate students at home as schools are yet to function properly. The government re-opened classes IV to XII initially, but closed down again when the cases started to rise. Now, on the basis of all the other programmes, students will be evaluated in final examination.||http://timesofindia.indiatimes.com//city/jaipur/class-vi-and-vii-students-to-be-promoted-without-examination/articleshow/82038504.cms||---
---||Jaipur||Rajasthan Board exam 2021 and REET will be as per schedule||AJMER: The Rajasthan Board of Secondary Education on Monday directed the district education officer to postpone practicals in schools that have been closed due to Covid-19. The board claimed that board exams and REET will be conducted as per schedule, on May 6 and June 20, respectively. Board chairman DP Jalori said that postponed practicals will be conducted after the board exams. Schools in those districts where they have not been asked to close should strictly follow Covid guidelines. The board urged students and parents to not give in to rumours on exams. In fact, they should only believe what is given on the board’s website.||http://timesofindia.indiatimes.com//city/jaipur/raj-board-exams-reet-will-be-as-per-schedule/articleshow/82050680.cms||---
---||Delhi||Delhi: 700-year-old-mosque gets glory back in 5 years||NEW DELHI: Over 700 years old, the Jamat Khana Masjid in the Hazrat Nizamuddin Auliya Dargah complex didn’t show its provenance, hidden as its history was under layers of enamel paints. Five years of effort put in by the Aga Khan Trust for Culture (AKTC) with the support of the local community, the mosque is almost back to its former glory. Calling it the first ever conservation of a living and unprotected mosque used by around two million people every year, AKTC removed years of paint, repaired leakages and revealed the intricate incised plasterwork of the 14th century building. Najmi Nizami, whose family has been leading the prayers at the mosque for centuries, approached AKTC for its preservation around five years ago. “I used to visit Humayun’s Tomb with my wife and was impressed with the restoration work done there. The Nizamuddin Baoli was also conserved by AKTC in a scientific manner. Because of these examples, the Hazrat Nizamuddin Auliya Dargah Committee thought Aga Khan Trust for Culture would be the best organisation to conserve this unprotected masjid, also called the Khilji Mosque,” revealed Nizami. The dargah committee is happy that the restoration is almost complete. Farid Ahmed Nizami, president of the committee, said work had progressed slowly because they had to make sure the mosque did not stop functioning. “Both AKTC workers and we had decided that devotees who visited the mosque or the people who came for the langar would be hampered by the restoration work,” said Farid Nizami. Neetipal Brar, conservation architect at AKTC, added, “This work was an example of flexible conservation because the mosque was in use and we could not work during the month of Ramzan or during Eid and even on Thursdays and Fridays of the week.” This was reiterated by AKTC CEO Ratish Nanda, who claimed the restoration was an example of joint work in which “the local community and the dargah committee assisted us”. Nanda explained that Jamaat Khana was among the earliest buildings in the Humayun's Tomb-Nizamuddin locality. Over four million pilgrims who come annually to the Nizamuddin Dargah also visit this mosque. Brar, conservation architect at Aga Khan Trust for Culture, disclosed, “Over the years, the mosque had deteriorated, the stones were crumbling and the roofs were leaking. But instead of fixing this, the earlier protection workers used cement or painted over the corroded portions.” The restoration has seen the removal of lead paint that had begun affecting the red sandstone structure. The effort was also to reveal the original stone structure with its Quranic inscriptions and stone carvings. Of the three bays, the zenana (women’s section of the mosque) has seen the restoration of the ornamentation and the incised plaster work wherever there was evidence of its existence. Nanda also said that the domes or the gumbad had been repaired, while some stone parapets needed to be replaced. Altamash Nizami, Dargah Committee member, assured that with the historic structure now restored, “we will make sure that there is no further damage to the structure and we maintain the integrity of the stone structure”.||http://timesofindia.indiatimes.com//city/delhi/700-yr-old-mosque-gets-glory-back-in-5-yrs/articleshow/82038501.cms||Mohammad Ibrar
---||Delhi||Delhi: Temples step into Navratri with caution, put restrictions on entry||NEW DELHI: Temples across the city have stepped up arrangements for Navratri which starts on Tuesday in light of the raging Covid-19 pandemic and restrictions on religious gatherings. At Jhandewalan Devi Mandir, the temple committee has decided the shrine will not be open to the public. Ravinder Goel, trustee of the mandir, said that several arrangements had been made for Navratri puja. “We have decided to engage 2,400 volunteers, including 300 women, to help us implementing the Covid precautionary norms while allowing a limited number of people inside the temple premises at particular times,” said Goel. He said that despite there being no clear-cut instructions from the government on the opening or closing of temples, the committee decided to keep the temple closed to visitors during Navratri. “We took this decision due to the sudden rise in Covid cases and considering the fact that our temple is visited by hundreds of people from far and near every day during Navratri,” added Goel. The puja would be telecast on YouTube and social media channels. At Kalkaji Mandir in south Delhi, only the one entry near Nehru Place will be kept open to allow in devotees. There will be no distribution of prasad, and the temple will close at 8.30pm. No one will be allowed in even for the evening and morning pujas. Devotees are being encouraged instead to attend the online aarti on the mandir’s website. Kalkaji Mandir gets a crush of devotees during Navratri with people not minding the long stand in queues for a darshan of the goddess. Ajay Bhardwaj, convener of Shri Kalkaji Mandir Prabandhak Sudhar Committee, disclosed that the temple would be open for darshan, but only a limited number of devotees would be allowed inside at a time. “We don’t want crowds or bhandars in and around the mandir complex,” said Bhardwaj. “To stop people bringing flowers and other offerings to the mandir, we have asked all shops in the complex to remain shut. People are expected to immediately leave after the darshan and no one will be allowed to linger on at the temple. We have also closed a section of the temple to avoid crowding.” Navratri isn’t especially momentous at the Hanuman temple in Connaught Place. But Suresh Sharma, mahant of mandir, said, “Though the number of devotees doesn’t go up in Navratri, we will nevertheless have measures such as disinfection of common areas and fences and thermal scanning. We have also made arrangements to allow entry to devotees in small groups at a time.”||http://timesofindia.indiatimes.com//city/delhi/temples-step-into-navratri-with-caution-put-restrictions-on-entry/articleshow/82038517.cms||Vibha Sharma
---||Delhi||Drugs via darknet: Two more arrested||New Delhi: Narcotics Control Bureau (NCB) on Tuesday said two more drug traffickers operating through the darknet module were arrested and contraband worth Rs 27 crore seized so far. The total number of arrests now stands at six. On Monday, NCB informed about the arrest of four traffickers and seizure of a huge quantity of drugs. During the operation, the cops also busted the pharmaceutical company manufacturing and diverting the psychotropic drugs illegally. Deputy director (Ops) KPS Malhotra said the probe revealed that the owner of the pharmaceutical company busted by the agency was in jail in a murder case. He will be taken on remand for interrogation. His son, who handles the illicit business, is absconding and teams are conducting raids for his arrest, he added. NCB’s director general Rakesh Asthana also led the Indian delegation in the International Narcotics Control Board’s conference on drugs and crime on Monday, where he made specific remarks on the issue of psychotropic drugs diversion, while mentioning this operation. Further investigation into this darknet-enabled-drug trafficking network has revealed that several pharmaceutical companies were directly involved in the diversion of psychotropic drugs from lawful to illicit channels. “One of the main methods of diversion used was to increase production per batch. The firms are allowed to produce a certain number of drugs per batch, they manufactured more and sold them in the black market,” KPS Malhotra said. NCB, the officials said, had also observed that the syndicate members were exploiting the loopholes in the Indian postal system. “Involvement of some of the postal employees and branches in aiding the syndicate members for booking consignments destined for the US and the UK is under scanner,” Malhotra added. According to NCB officials, the members of this syndicate were fraudulently obtaining copies of IDs (i.e Aadhar card, Voter IDs, PAN cards) from various sources for the purpose of booking the consignments with the connivance/aid of postal employees. More arrests are likely in the coming days.||http://timesofindia.indiatimes.com//city/delhi/drugs-via-darknet-two-more-arrested/articleshow/82055566.cms||---
---||Bhopal||Tripathi posted as new commissioner, health||Bhopal: Amid the surge in Covid-19 cases in Madhya Pradesh, the state government on Monday changed its commissioner, health services. Akash Tripathi has been appointed as the new commissioner, health. Tripathi was managing director of MP Power Management Company, Jabalpur and was also the ex-officio secretary of energy department. He has also been entrusted the charge of ex-officio secretary, health services and additional charge of MD power management company. Commissioner health, Dr Sanjay Goel has been shifted as secretary in the mantralaya.||http://timesofindia.indiatimes.com//city/bhopal/tripathi-posted-as-new-commissioner-health/articleshow/82038502.cms||टाइम्स न्यूज़ नेटवर्क
---||Noida||Now, two vaccine vans to give jabs in slum areas||Gurgaon: To inoculate people living in slums, the health department on Monday launched two Covid-19 vaccine vans. These vans have four vaccinators, a doctor, a room for monitoring adverse events following immunisation (AEFI) and space for registration of recipients. They will vaccinate 100 people a day each, officials from the health department said.The department has mapped out slum areas of the city, which mostly fall in Bhim Colony, Nathupur, Wazirabad, Rajendra Park, Dundahera and Sirhaul. The vans will visit a slum area daily and will motivate people to get the jabs. “Each of these vans can vaccinate 100 people in a day. After inoculation, the recipients will be asked to wait in the AEFI room for 30 minutes to ensure that they do not develop any adverse effects,” said Dr Virender Yadav, chief medical officer, Gurgaon.This innovative initiative has been launched with the view to target people who are in slums and are not going to session sites as most of them are unaware of the vaccination drive, officials said. The city also set up session sites in several banks from Monday. To ensure maximum coverage of those above 45 years of age, ASHA workers are motivating people by going house-to-house in rural and semi-rural areas of Gurgaon. “The plan is to vaccinate 20,000 people on Tuesday and 14,000 on Wednesday. We have achieved 100% of our Day 2 target of the tika utsav as cumulatively, we have vaccinated 20,060 recipients on Monday. We are getting a good response as we are venturing into community centres, societies, banks and malls,” Dr Yadav said.On Monday, 18,599 people aged above 45 years got vaccinated. As many as 220 session sites were set up in Gurgaon — 164 at government facilities and 56 at private hospitals. A total of 4.3 lakh people in Gurgaon are eligible for getting the jabs, and so far, Gurgaon has vaccinated 2.5 lakh. Meanwhile, 384 healthcare workers and 1,077 frontline workers also got the jab on Monday, taking their total tally to 52,945 and 34,218, respectively.||http://timesofindia.indiatimes.com//city/noida/now-two-vaccine-vans-to-give-jabs-in-slum-areas/articleshow/82039436.cms||Ipsita Pati
---||Vadodara||With 437 cases, another peak made in Vadodara||VADODARA: With 437 fresh cases, Vadodara created another Covid-19 fresh peak on Monday. Data disclosed in the medical bulletin by the Vadodara Municipal Corporation (VMC) revealed that in the 24 hours ending on Monday evening, 6,133 tests were conducted, the highest in the city and district ever since the pandemic began. With the fresh cases, the total number of Covid-19 cases registered in the city and district ever since the pandemic began went up to33,175. The fresh cases include 131 from the district outside VMC limits and306 from the city. Three persons were declared dead on Monday taking the toll due to Covid-19 to 270. The data does not include those who had tested positive for Covid-19, but died due to other reasons. The number of active cases in the city also edged close to 3,958. These include 123 on BIPAP machines or ventilators and 185 breathing with oxygen support.||http://timesofindia.indiatimes.com//city/vadodara/with-437-cases-another-peak-made-in-vadodara/articleshow/82039456.cms||---
---||Nagpur||Respite for admitted Covid patients as hospitals get 100% Remdesivir stock||Nagpur: The kin of patients will not have to go searching for Remdesivir injections at distributors, stockists or pharmacies now. The collector office has for the first time ensured Covid hospitals get all the available stock on Monday. The entire stock was taken over by the collector from the suppliers, and distributed to hospitals as per NMC’s approved bed capacity of each hospital.After taking over the entire stock of Remdesivir allotted for the district, collector office has also issued an order on Monday that Covid hospitals and such facilities will get their share of the injections from designated distributors or stockists only. The distributors and stockists were provided a list of Covid hospitals and facilities, along with number of beds allotted to each, by the collector office. Retail sales of the drug remain prohibited in the district. In a twist, some hospitals that had increased the number of beds beyond the number sanctioned by NMC are likely to face shortages even now. It is not known how patients admitted in these additional beds would be administered the drug. “We had sought list of hospitals and number of beds allotted to them from NMC. Accordingly, we distributed Remdesivir for 100% of their capacity. If someone has increased the beds then NMC must look into the violations,” said the collector. He added that hospitals are not supposed to ask kin of patients to procure Remdesivir from outside.Dr Anup Marar, convener of Vidarbha Hospital Association (VHA), said they have already appealed that Remdesivir must be administered as per the mandated guidelines of Covid treatment protocols and Indian Council of Medical Research (ICMR). “Only E and F category patients are to be treated with Remdesivir while the rest with Favipiravir. So, we can say that the shortage is unlikely to happen,” he said.The latest order of allotting Covid hospitals Remdesivir stock may have given some respite to indoor patients, but serious patients who are yet to find a bed seem to have been left in the lurch. A day ago, the collector office could manage to distribute some stock to hospitals after a consignment of 1,500 Remdesivir vials had reached the city’s carrying and forwarding agents (CFA) at Wadi late in the evening. On Monday, stocks from at least three more brands reached the city, allowing the collector office to send supplies to all hospitals.According to a distributor and stockists, the Remdesivir injections are distributed from Nagpur to districts as far as Jalgaon and even in other states like Chhattisgarh and Madhya Pradesh. “The shortage in Nagpur depot will have repercussions in neighbouring states too,” he said.As hospitals had started handing over Remdesivir prescriptions to patients’ kin to arrange for the drug, long queues were seen outside the pharmacies even beyond midnight, which had warranted the latest strategy by the collector office.||http://timesofindia.indiatimes.com//city/nagpur/respite-for-admitted-covid-patients-as-hospitals-get-100-remdesivir-stock/articleshow/82037429.cms||Soumitra Bose
---||Lucknow||UP: NCERT textbooks, newspapers helped Shivakshi Dixit crack PCS||LUCKNOW: Two ‘Ns’, newspaper and NCERT books, helped Shivakshi Dixit, 25, secure second rank in the Combined State/Upper Subordinate Services Examination-2020, popularly known as PCS-2020, in her very first attempt. Shivakshi wants to work for the uplift of women and economically weaker sections of the society. A resident of Indiranagar, Shivakshi did her BCom (Hons) from Shri Ram College of Commerce, Delhi. “For anyone who wants to crack PCS examination, newspaper and NCERT books are a must. Candidates find it difficult to memorize current affairs but if you are reading newspaper regularly, current affairs will be on your fingertips,” she said. “I did’nt enrol myself with any coaching institute. Internet was my coaching centre at the time of pandemic. For success, all one needs is to fix a target for oneself for covering a particular topic in a fixed time duration,” she added. Shivakshi studied at Spring Dale College, Indiranagar, till Class 10 and thereafter at La Martiniere Girls College. “My mother, Veena Dixit, is a teacher at Rani Laxmi Bai Memorial School and she is my biggest inspiration. I have learned to work hard and accept challenges in life from her. My father Krishna Kant Dixit succumbed to cancer two years back. My success is the result of his blessings,” she said.||http://timesofindia.indiatimes.com//city/lucknow/ncert-textbooks-newspapers-helped-shivakshi-crack-pcs/articleshow/82040261.cms||Mohita Tewari
