April 28, 2020||Bengaluru||Single people make a beeline for quirky and bizarre online relationship courses in Bengaluru||Forced to remain indoors due to the ongoing lockdown, several people have taken up online courses to either upskill or follow a passion long forgotten. The result, has been a boom in online offerings varying from personal fitness training to music and theatre workshops, and skill development classes like gardening and cooking. Then there’s also the fraction of people who are keen on learning how to ace their relationship game before the lockdown ends. From getting over an ex to how to be relationship-ready before lockdown endsWhith more time on hand, a lot of the city’s singles are enrolling for courses in an effort to find a partner, at least after the lockdown. Content writer Nazia Javed* says, “I am in my late 30s. Evenings in Bengaluru were usually filled with activities with friends — be it watching a play, going to a concert or just chilling at a pub. Being alone at home during this lockdown has not been cool. It has made me realise why I should look for someone. I chose to try a course on getting over my ex, to begin with.” In the case of Ajay Krishnan*, who owns a travel start-up, friendships have been easy, but relationships have been a problem. “I find it hard to sustain a relationship, none have lasted beyond three months. With this time in hand, I decided to enroll in a course that promises to help people like me,” he reasons. ‘It’s all about introspection and growth’Priyanka Bharadwaj, who recently launched a course on learning to attract the right partner in 30 days, says, “These courses help people introspect, and, in a way, aid emotional growth. People are looking at investing time on themselves while they can. I think the lockdown has had a mixed impact on singles. While physical connection is important in dating, the lockdown actually has worked better for those who prefer to get to know someone before they meet. Participants have been finding creative ways to engage with their dates online.” (*Some names have been changed) Wanna change your relationship status? Courses promise to teach you these:  How to win your former lover back How to get over your ex How to impress on dating apps Essential oils for relationships Sun sign compatibility Relationship building after an affair||http://timesofindia.indiatimes.com//city/bengaluru/single-people-make-a-beeline-for-quirky-and-bizarre-online-relationship-courses-in-bengaluru/articleshow/75413642.cms||Sunayana Suresh
April 28, 2020||Kolkata||From record low, poultry prices touch sky in West Bengal||KOLKATA: Price of chicken swung the most during the lockdown due to supply chain issues and sudden unavailability or severe short-supply of other protein sources like mutton and fish. Egg prices have also been fluctuating due to volatile demand patterns and supply constraints in the past one month. When Covid-19 just started spreading in India, chicken price plunged to a record low. “Whole chicken had been sold at Rs10/kg in rural Bengal where the poultry farms are located. Dressed chicken in Kolkata was sold at Rs 50-60/kg the distress-sale continued for over a month,” said Madan Mohan Maity, general secretary of West Bengal Poultry Federation. Times ViewSome amount of volatility is expected in such times and prices of perishables are particularly vulnerable. But the consumer, too, needs some protection against the type of rapid fluctuations we have seen over the last few weeks.However, the dressed chicken price shot to Rs 290-300 after the lockdown as the supply chain was crippled. However, with state government ensuring smoother supply of chicken, the price again fell to Rs 110-120/kg. But prices started increasing steadily from April 10 onwards. On Monday dressed chicken price in some markets across the city touched Rs 220/kg. Currently, there are some supply chain issues, but consumption has also come down by 40% with roadside food stalls getting closed. The weekly consumption of chicken in greater Kolkata is 60 lakh kilograms. “The production cost for a fully-grown chicken is around Rs 90 and it has increased further with chicken feed supply from Andhra Pradesh, Tamil Nadu, Karnataka and Haryana getting disrupted. Moreover, the industry in West Bengal has suffered huge losses after the lockdown. But price above Rs 200 per kg is unethical,” Maity said. During the initial phase, egg prices also fell to Rs 3.5 per piece. But it swung up to Rs 7 per piece a few days after that. For a brief period, it cooled to Rs 4 per piece, but started rising again and is now selling at Rs 5.5-6 per piece. “It was supply constraint coupled with panic-buying that pushed the demand initially. Since restaurants and bakeries are closed at present, demand of eggs has come down to a large extent,” said Kajal Dutta, secretary of Kolkata Egg Merchants’ Association. On Sunday, wholesale price of eggs (100 pieces) was Rs 405 and it came down to Rs 345 on Monday. “Considering transportation costs and a decent profit, retail price of eggs should not exceed Rs 5.5 per piece,” Dutta said.||http://timesofindia.indiatimes.com//city/kolkata/from-record-low-poultry-prices-touch-sky/articleshow/75416273.cms||Krishnendu Bandyopadhyay
April 28, 2020||Hyderabad||Home buyers in Hyderabad seek discounts, easy payment schedules||HYDERABAD: While the lockdown has not put a stop to enquiries about new homes, Hyderabad’s developers say most prospective buyers are now calling with added requests — from a higher rate of discount of anywhere between 15% and 20% to refund schemes, in case they wish to withdraw the deal at a later stage. Another common request: relaxation in payment schedules. “Though much lesser than usual, we are receiving a fair number of calls every day for all the three projects open for sale. At least 50% of these probable customers are asking us to ease payment schedules, once the deal is signed. And that’s expected since everybody is cautious about their finances now,” said Tapas Patel, CEO of Om Sree Builders and Developers, a prominent real estate firm from Secunderabad. While he is working on accommodating this request, at least till all industries stabilise, Patel says offering a discount isn’t an option. Developers across the city agree. Reason: the fear of a higher rate of construction once the lockdown is lifted. Industry insiders say that they are already receiving feelers about an upward revision in the price of cement, steel and other raw material, soon after the market resumes work. “That is, anyway, going to take a toll on builders. So, to offer discounts, higher than what is usually given — not more than 2% to 5% — is out of the question. The profit margins are already very thin,” said Ashwin Rao, director, Manbhum Constructions. He is certain that the residential sector in the city, will slowly but steadily start looking up in the next six months. So is R Suresh Kumar, senior vice-president (business operations), Prestige Group (Hyderabad). And while many developers are planning to defer their new launches for 2020, the Bengaluru-based firm is eager to go ahead with theirs. However, cut in property rates is not on offer. “A lot of buyers are enquiring about the possibility of a refund scheme so that they can cancel their booking if they are faced with financial issues in the future. But that’s tough to work out,” Kumar said adding that apart from IT, developers will not eye a larger clientele from the pharma industry, which is witnessing an upswing. Also on the radar of many are businesspersons, particularly those dealing with essential commodities.||http://timesofindia.indiatimes.com//city/hyderabad/home-buyers-seek-discounts-easy-payment-schedules/articleshow/75416940.cms||Sudipta Sengupta
April 28, 2020||Vijayawada||Six-fold rise in prices of tobacco products in Andhra Pradesh||VIJAYAWADA: Over one month into the lockdown, prices of cigarettes and smokeless tobacco products such as gutka have shot up with several retailers charging up to 150 per cent of the maximum retail price (MRP) in Visakhapatnam, Vijayawada, Tirupati and other cities and towns. Those habituated to tobacco consumption have turned to small grocery stores and milk outlets that stock groceries and are selling cigarettes. As tobacco products are not classified as essential commodities, these retailers are selling cigarette packets at Rs 80 to Rs 120 over the MRP, citing the gap between demand and supply. “I developed the habit of smoking cigarettes during my college days and continue even today. Due to Covid-19 lockdown, I am shelling out about Rs 250 for a Gold Flake Kings pack of 10, which was around Rs 165 before the lockdown,” said a consumer, K Prabhakar. Similarly, gutka or betel-quid prices that were being sold in the black market at one-and-a-half times the MRP prior to March 31 have now shot up to three times the MRP. “Before Covid-19 lockdown, I paid Rs 5 per sachet of gutka and am now paying Rs 30 for the sachet. With no other option, I have cut down my consumption from 10 packets to five packets in a day,” said a regular consumer P Naresh Kumar. A senior police officer, A Trinad Rao gutka is being smuggled into Andhra Pradesh from parts of Odisha, Tamil Nadu and parts of Telangana. “Though it may look like a small trade, it involves crores of business,” he added. Sources said officials of the food safety department recently seized gutka in two incidents. The first case was reported at Visakhapatnam, while the second was in Chittoor in which gutka worth over Rs 1.6 crore was seized. One of the major causes of oral cancer, Parliament passed the gutka and Pan Masala (Prohibition) Act, 2015 following a health advisory by the World Health Organisation (WHO).||http://timesofindia.indiatimes.com//city/vijayawada/6-fold-rise-in-prices-of-tobacco-products/articleshow/75414962.cms||Nalla.Babu
April 28, 2020||Kolkata||Virus cases, non-nCoV deaths shut up Jorabagan||Kolkata: A dozen people testing positive to Covid-19 and five other non-Covid deaths have spooked the residents in one of Kolkata’s oldest neighbourhoods where the affluent lived a century ago in palatial homes that are now in disrepair and hemmed in by overcrowded coolie quarters. Fear has gripped locals in Tagore Castle Street, Pathuriaghata Street and PK Tagore Street following the spate of Covid cases and rumours that the virus had claimed lives in the neighbourhoods. What appears to have caused widespread alarm is that three of the five deaths occured in one family. Though two of them weren't Covid positive and the report of the third person is yet to arrive, locals are convinced there is a co-relation with the virus. “Reports of the first two deceased said that they were not Covid-19 positive. But there is something mysterious about consecutive deaths in the same family and we are very afraid,” said local resident Laltu Palit. Congested localities like Joragaban, where these thickly populated neighbourhoods with over 9,000 migrant labourers are situated, pose a challenge to both civic authorities and police to monitor and enforce lockdown. But in the past few days, people have disappeared from the streets, an indication of how afraid everyone is. “The family had 14 members. While those who have died did not test positive, we are making arrangements to get the others tested,” said Ward 24 councillor Elora Saha. Apprehending trouble, municipal authorities have begun regular sanitization of roads and pavements in these localities.||http://timesofindia.indiatimes.com//city/kolkata/virus-cases-non-ncov-deaths-shut-up-jorabagan/articleshow/75416264.cms||Rohit Khanna
April 28, 2020||Goa||Pramod Sawant seeks cop report on rave, vows action||PANAJI: Chief minister Pramod Sawant said on Monday that he has directed Goa police to submit a detailed report on the rave party hosted by foreigners at Pernem. “Based on the facts and the report, I will take action,” he said. TOI had reported on its edition April 26 that while the country is under lockdown, foreigners have been organising and hosting rave parties. Last Friday, one such party was foiled by locals of Paliem and Arambol. After the TOI report, SP (North Goa) Utkrisht Prasoon, dy SP Gajanan Prabhudessai, PI (Pernem) Sandesh Chodankar and other police personnel rushed to the site. Locals of the area have also been demanding that police take stringent action against owners of bikes who rented out the vehicles to foreigners (since all the bikes were private vehicles).||http://timesofindia.indiatimes.com//city/goa/sawant-seeks-cop-report-on-rave-vows-action/articleshow/75417546.cms||---
April 28, 2020||Hyderabad||Hyderabad: Malakpet cluster fumes as supplies, medicines deplete||HYDERABAD: Claiming that they ran short of food, essentials and medicines, people confined inside the Old Malakpet containment cluster barged towards barricades to vent their ire on officials on Monday afternoon. Around 50 frustrated people marched towards the the barricades and narrated their woes. Greater Hyderabad Municipal Corporation entrusted the job of proving essentials and food to the households of this area to Priyanka Ala, GHMC additional commissioner, revenue. “We are running short of food, essentials, medicines and even water,” a senior citizen from the cluster. There was also heated argument between GHMC officials and Malakpet AIMIM MLA, Ahmed Balala who rushed to the spot. MLA alleged the that civic officials were intentionally harassing people in the clusters. “Barricading has surfaced even in bylanes where there are no positive cases. The civic body has failed to deliver essentials in the cluster,” said Balala But GHMC officials said residents of containment clusters are being supplied with essentials. “The issue has been resolved. Some residents intentionally created ruckus as they were stopped from going out. MLA Ahmed Balala ensured ration reaches all households in the zone,” said Ashok Samrat, GHMC zonal commissioner, Charminar.||http://timesofindia.indiatimes.com//city/hyderabad/malakpet-cluster-fumes-as-supplies-medicines-deplete/articleshow/75416945.cms||Nabinder Bommala
April 28, 2020||Kolkata||State push to normalize non-Covid hosp services||Kolkata: The state on Monday took its first steps to normalise non-Covid services in a phased manner by screening all patients at the entry points and conducting surgeries maintaining the Covid protocol. Before all planned surgeries, the patients will be tested for Covid-19. Medical teams will take protection for emergency surgeries and the patient will be removed to isolation and tested for Covid-19. An order issued late Monday evening state: “While there is lack of clarity on when and how the lockdown will be lifted, it is certain that we will have to normalise hospital services in a phased manner, commensurate with the evolving situation.” The order acknowledged that the patients are having a tough time visiting hospitals owing to travel restrictions and lack of transport. It urged the hospital authorities to draw up a blueprint, including duty rosters for medical personnel, to resume services. The guidelines issued says para-medical staff in protective gear will screen all patients and segregate those who has fever. While standing in a queue, social distancing norm will be mandatory. Use of face masks will be compulsory. The hospital waiting areas will be sanitised after the OPD and visiting hours every day. In the IPD, the distance between two beds should be at least 1m. A health officer said, “The decisions were taken in a meeting convened by CM Mamata Banerjee on Monday.”||http://timesofindia.indiatimes.com//city/kolkata/state-push-to-normalize-non-covid-hosp-services/articleshow/75416279.cms||---
April 28, 2020||Hyderabad||Railways sets up Covid-19 cell||Hyderabad: To ensure the smooth functioning of supply chains and for passengers’ queries to be answered, the Indian Railways has set up an emergency Covid-19 cell. The cell consists of about 400 officers and staff .The cell responds to about 13,000 queries and suggestion, on an average, everyday. Five communication and feedback platforms, including the 139 and 138 helplines, are being used for the purpose. More than 90% of the queries are being responded on one-to-one basis, mostly in the local language of the caller. TNN||http://timesofindia.indiatimes.com//city/hyderabad/railways-sets-up-covid-19-cell/articleshow/75416952.cms||---
April 28, 2020||Kolkata||West Bengal government clears home-delivery of non-essentials||KOLKATA: Partha Roy of Northen Avenue was happy that finally he will be able to replace his defunct washing machine soon after CM Mamata Banerjee allowed home-delivery of non-essentials during lockdown. However, when Roy made at least 10 calls to electronics retail chains, he was disappointed as no one was delivering. However, such disappointment among consumers is likely to be over soon as traders gear up for home-delivery of non-essentials. Banerjee said: “We have decided to start home-delivery of non-essential goods. Till now, only essential goods could be home-delivered. This had some problems, but was helpful to people at large. There are many non-essential goods, which people may require. People can place orders over phone, website or other media. This will be a big help. We shall take some clarity from Centre. But we can definitely open small shops.”Great Eastern Retail (P) Ltd director Pulkit Baid got hundreads of calls enquiring about AC, washing machine, TV and microwave oven in the last 10 days. “Once we get permission, we can home-deliver products. But we need e-passes from administration for logistics,” he added. Like electronics retailers, big retail chains — like Future Group’s Big Bazaar, RP-SG group’s Spencer’s — and conventional traders of the state are gearing up for supply of non-essentials in case of lockdown is extended. “Leading pharma chains are planning home-delivery for medicines via tie up with courier companies,” said Gautam Jatia from Frank Ross. Future Group head (east) Manish Agarwal told TOI, “Nearly 25% of the sales of our food and groceries is coming from home-deliveries. For bigger items, though, logistics would be important,” he added. Spencer’s another retail biggie also offers electronics and kitchen items. It recently tied up with Flipkart for home delivery of goods. “We have been delivering essentials to doorsteps. Our channel partners like Uber and Flipkart add to our delivery platforms,” a spokesperson of Spencer’s said. Confederation of West Bengal Trade Association is developing a website, covering kirana stores, auto parts, computer peripherals, electricals, electronics and transporters. CWBTA president Sushil Poddar said if government allows, the website can be used as an offline-online combination to supply goods to customers at their homes.||http://timesofindia.indiatimes.com//city/kolkata/govt-clears-home-delivery-of-non-essentials/articleshow/75416285.cms||---
April 28, 2020||Thiruvananthapuram||Kerala: Paramedic cops team up for Covid-19 fight||THIRUVANANTHAPURAM: Being the frontline warriors in the fight on Covid-19 pandemic, the police are considered highly vulnerable as they often come in direct contact with the public, including those in quarantine. To reduce the risk of police personnel contracting the virus, the state police have initiated a project, 'protecting the protectors', by using their in-house human resources. Personnel with professional degrees in various paramedical courses have been selected, formed into a team of paramedics and have been deputed to various districts to examine those on duty and their family members and report to the higher authorities. Among the short-listed 100, as many as 54 personnel are on active duty while the remaining have been kept as reserve. They were handpicked from different units. Their fields of expertise include nursing and midwifery, pharmacy and pharmacology, social work, perfusion technology, health and safety, medical laboratory technology and diploma holders in sanitary inspector course. “Any symptoms of Covid-19 like illness or flu-like symptoms should be promptly documented and reported,” state police chief Loknath Behera’s order to all the SPs and other senior officials regarding the task assigned for the paramedic teams, said. The healthcare teams cover all the police stations, traffic units, barracks, police buildings, special units, railway police stations, telecommunication units, battalions, detachments, police quarters and duty points in each district within their allotted jurisdiction. Ten police hospitals in the state are attached to various armed reserve battalion units, India reserve battalion, Kerala armed police battalion units, rapid response and rescue force unit, special armed police unit and the police headquarters. “We are also in the process of upgrading all these hospitals to the level which can be a primary treatment centre for Covid-19. This will be mainly for the police officials and their family members which in due course will be extended to the public as well,” Behera told TOI. Each police paramedic team has been deputed under the local police doctor-in-charge. The coordination of the field level work of the team has been handed over to the commandant of Kerala armed police battalion-I Vaibhav Saxena, who is also a professionally qualified medical practitioner, under the overall coordination of ADGP (training) B Sandhya. The team has been provided with sufficient personal protection equipment and medical equipment including masks, gloves, thermometres etc, and have also been asked to promote awareness among the police personnel and their family members.||http://timesofindia.indiatimes.com//city/thiruvananthapuram/paramedic-cops-team-up-for-covid-fight/articleshow/75415061.cms||---
April 28, 2020||Nagpur||‘Accelerated video conferencing in HC amid these tough times’||Nagpur: After putting in over 42 years into the judiciary as a lawyer, judge and then adorning the chair of Chief Justice (CJ), his last day didn’t came on expected lines due to coronavirus. Only the second CJ from Vidarbha after justice S Kotwal, justice Bhushan Dharmadhikari who preferred to retire from his hometown had already instructed members of the High Court Bar Association (HCBA) and others to keep it an extremely low-key affair.Only president Gauri Venkatraman, secretary Prafulla Khubalkar and vice-president Purushottam Patil completed the formalities. Instead of bouquets, they showed him the video clip where HCBA members, including senior lawyers, gave him wishes. Besides them, justices Ravi Deshpande, Rohit Deo and Amit Borkar along with senior counsel Jugalkishore Gilda attended his farewell. He was appointed as acting CJ on February 24 and later granted full-time charge on March 20. In a freewheeling chat with TOI, the outgoing CJ spoke on his tenure and achievements.Excerpts...How was your tenure?It was satisfactory wherein I tried to dispose of old matters pending since long. Of course, pendency couldn’t be reduced overnight even with 70 judges. As a judge in the division bench, I disposed of Laxmi Bank liquidation matter pending since 1960. The other case that I remember was Letters Patent Appeal (LPA) that was filed prior to 1947, which we disposed of. Whenever I had free time, I made all efforts to dispose of many old criminal cases and was successful.What are your achievements?There was not much scope for carrying out major changes due to Covid-19 and lockdown. But I could accelerate video conferencing process, first in principal seat at Mumbai and then HC benches in Nagpur, Aurangabad and Panaji. Though it was already started by the HC administration, it was successfully implemented in these tough times with the help of Supreme Court e-committee. It significantly helped in reduction of court attendance.Have the lawyers cooperated?We started this facility with the help of techno-savvy lawyers where only urgent matters were taken initially. In Mumbai, it was impossible for the lawyers to get hard copies in absence of local trains, but they helped in sending soft copies and fully cooperated in the process. Due to lawyers’ help, we’ve not only maintained social distancing but also granted relief to many litigants.What are your plans after retirement?After putting in practice for over four decades, I will take two to three months rest in the city. I am thinking of joining practice like in consultation or arbitration and do some writing.Any landmark/major judgments you remember?I remember removal of religious encroachments on roads which neither the administration nor the politicians were able to do due to sheer public pressure. Then one case I presided over was a sensitive one where a religious head’s body was exhumed and buried at another place after the court’s orders. It helped in easing out big tension in the city. At Panaji, I dealt with a slew of serious criminal matters that included political murders. Even in PIL related to electrocution deaths, I had constituted a committee to check and address the issue in the city.||http://timesofindia.indiatimes.com//city/nagpur/accelerated-video-conferencing-in-hc-amid-these-tough-times/articleshow/75416958.cms||Vaibhav Ganjapure
April 28, 2020||Patna||At 68, Bihar logs highest Covid-19 tally in a single day||PATNA: Bihar reported its highest single-day tally of Covid-19 positive cases so far with 68 people testing positive on Monday, taking the total number of cases to 345. The previous highest single-day figure of 53 was reported on April 24. Out of the 345 cases, only two people have died so far and 57 people have recovered, bringing the total number of active cases to 286. Among the fresh cases are four toddlers— a two-year-old male from Naubatpur, a two-year-old male from Gausganj in Bhojpur, a two-year-old male from Sasaram in Rohtas and another 2.5 year old female child from Sasaram. Maximum cases on Monday were reported from Munger with 22 people testing positive for the virus in the age bracket of seven to 65 years. The cases mostly came from Sadar Bazar in Jamalpur. Rohtas had the second highest number of cases with 16 people testing positive for the virus. They were from various parts of the districts including, Sasaram, Kochas, Ursha, Dehri-on-Sone, Shobhaganj, Nokha Sasram, Gola and Tapeshwariganj. Seven cases were reported from Bhojpur, six from Patna, five each from Madhubani and Aurangabad, three from Lakhisarai and one each from Saran, Nawada, Darbhanga, Purnia and Madhepura also tested positive for Covid-19 on Monday. As per information shared by state health department principal secretary Sanjay Kumar, 18,396 tests were done in the state till Monday morning and 1,656 samples were under testing process. Sanjay said that above four crore people have been screened through door-to-door survey, of which 2,629 were found to have symptoms like cough, fever and breathing problem. Out of these, samples of 1,906 have been collected and sent for test.||http://timesofindia.indiatimes.com//city/patna/at-68-bihar-logs-highest-covid-tally-in-a-single-day/articleshow/75415047.cms||---
April 28, 2020||Pune||Pune: Panel advises more oxygen stations, greater surveillance to cut back Covid-19 death rate||PUNE: The committee that submitted the death audit report to the state government recently has suggested that oxygen stations be made available at all Covid-19 hospitals and quarantine centres. It has also called for stricter surveillance of senior citizens with co-morbidities. An oxygen mask near the bed, connected to a central oxygen supply system or to an oxygen cylinder, helps Covid-19 patients with breathing difficulty. Breathlessness is a common symptom of such patients and delays in treatment worsen the condition, leading to death. The audit report observed that the elderly and pre-morbid patients were largely succumbing to the coronavirus. “We have told health authorities to watch this category of patients which is in a large number. The screening of quarantined and isolated asymptomatic patients should be done regularly,” the committee said. “The teams that visited Mumbai and Pune made similar suggestions which the state has started implementing,” said Subhash Salunkhe, technical advisor to the state government on infectious diseases. He is a member of both teams. Salunkhe said Sassoon hospital has more oxygen stations now. The hospital accounts for more than 50 of the 80 deaths in the Pune Metropolitan Region. Pune’s Covid-19 mortality rate on Monday was 5.8% as against 8.5% ten days ago and 6.7 % five days ago. The state’s Covid-19 mortality rate was 4.24%. Committee advises more oxygen stations, greater surveillance to cut back death ratePune divisional commissioner Deepak Mhaisekar said the public works department had set up an oxygen generation plant at Sassoon hospital in 11 days. “It has been beneficial. Other Covid-19 hospitals have been told to ensure they have oxygen supply facilities,” he said. Public health expert R Jotkar said a helpline to facilitate self-reporting by critical patients, standby ambulances at each isolation facility for transporting critical patients, measuring oxygen saturation of residents during containment, a survey with thermoscanners and oxymeters, and transfer of those below 94% saturation to oxygen stations will bring down the mortality rate. A central health team that visited Pune last week said Covid-19’s doubling rate in Pune was seven days, a little higher than the rest of the country. Every ninth sample in Pune was found to be Covid-19 positive while it was every 23rd sample in the rest of India. Mumbai team member Avinash Supe said they had strongly recommended provision of early oxygen to patients with breathing trouble. “The mortality rate will come down if all our recommendations are implemented,” he said. He added that the cremation protocols of the Covid-19 patients should be adhered to. The team had advised that high-risk persons be identified fast, testing and surveillance be increased and contact tracing done quickly. Lockdown protocols must be enforced in slums and markets where social distancing does not exist. Institutional quarantining instead of home quarantine should be stressed upon for slum areas, the members said.||http://timesofindia.indiatimes.com//city/pune/panel-advises-more-oxygen-stations-greater-surveillance-to-cut-back-covid-19-death-rate/articleshow/75417560.cms||Nisha Nambiar
April 28, 2020||Hyderabad||Telangana: New platform for university students||HYDERABAD: The governor of Telangana has started Connect-Chancellor, an initiative to provide opportunities to university students for showcasing their innovative, exciting and novel ideas. Ideas can be represented in the form of articles, stories and poems on various issues that can have an impact on the student community and society at large. The aim of the initiative is to bring out the creativity and innovation among the university students. The best papers in each language will be awarded Rs 15,000 for the first, Rs 10,000 for second and Rs 5,000 for third best papers.||http://timesofindia.indiatimes.com//city/hyderabad/new-platform-for-students/articleshow/75416959.cms||---
April 28, 2020||Ranchi||Jharkhand says no to Centre’s guidelines on reopening shops||RANCHI: The state government will not implement the Centre's guidelines giving relaxations to some shops due to a sharp spike in Covid-19 cases in the last few days, chief minister Hemant Soren said on Monday, adding that he will wait for the Centre’s decision on the nationwide lockdown, which was extended till May 3, before devising any strategy at the state level. In a letter addressed to Prime Minister Narendra Modi on Sunday night, Soren asked him for clear-cut guidelines on transportation of migrant labourers and students stranded in other states and questioned why the Centre has ignored lockdown violations in other states. Addressing a press conference on Monday afternoon soon after attending Modi’s video-conference with all CMs, Soren said, “We support the Centre on the issue of lockdown. We will wait until May 3 for the Union government’s decision and only after that we will review the situation at the state level. However, considering the spike in number of coronavirus cases in Ranchi and other parts of the state in recent days, we have decided not to implement the advisory related to the opening of some shops till May 3.” Soren said he did not get a chance to air his views at the meeting even though he had written to the PM on Sunday evening detailing the points and issues concerning Jharkhand. Soren said his biggest concern is why Jharkhand is being “punished by the Centre” when it comes to stranded migrants and students. He said, “I don’t want to break any law. The Centre’s guidelines have clearly banned interstate movement and said any violation amounts would invite cases under the Epidemic Diseases Act. Then how are many states bringing back their students and labourers? Why is Union government silent on the issue?” He added, “It is not that we don’t want our people back, but we are abiding by the Centre’s orders as per constitutional norms. We have requested the Centre time and again for clear-cut guidelines for such movement so that we too can bring our people back home. The Centre has not responded. It seems Jharkhand is being punished for following the rules while other states continue to violate norms.” Soren also sought Centre’s assistance in bringing stranded people back. He said, “I have urged the PM for support as we do not have enough resources to track and bring every native of Jharkhand stranded in nooks and corner of the country.” The State’s coronavirus positive patients count touched 91 and Ranchi has more than 60 cases. Of the 24 districts in Jharkhand, 11 are affected so far. Soren said the spike in cases is a good sign before the lockdown end. He said, “The increase shows we are tracing affected people and providing them with medical treatment on time and also containing the spread of the virus. We are trying to ramp up testing facilities across the state.” Soren, however, was concerned on the trend of the virus spreading from Ranchi’s Hindpiri area, prompting him to take some strict measures on Monday. He said, “In a majority of the cases, the affected people’s link with Hindpiri patients, directly or indirectly, have come to light. This is a concern as people from Hindpiri escaped to other districts and tested positive or transmitted the infection despite the lockdown and curfew. To stop this, CRPF has now taken control of Hindpiri to enforce the lockdown. If need be, it will be expanded to the entire of the district.” Soren said orders have been given to the authorities to completely seal Ranchi. “All inbound and outbound movement of vehicles or people to and from Ranchi, except those dealing in essentials, will now be barred. We will be more strict now.”||http://timesofindia.indiatimes.com//city/ranchi/jharkhand-says-no-to-centres-guidelines-on-reopening-shops/articleshow/75415481.cms||ASRP Mukesh
April 28, 2020||Ranchi||Questions raised on admin’s lapses in quarantine process||RANCHI: A day after the state capital recorded its biggest spike in the number of Covid-19 cases, the district administration on Monday extended the screening and contact-tracing exercise by dividing the city into four zones. However, residents and officials have started questioning several lapses that the district administration had made and claimed that these lapses have possibly increased the rate of infection in the city. A total of seven persons out of 13, who tested positive on Sunday in the city, were frontline workers and five of them are sent to home quarantine. However, two of the five sent to home quarantine were found working, thus increasing the risk of spreading the infection. Among the seven frontline workers, five were nurses of Ranchi sadar hospital and got infected through a pregnant woman from Hindpiri, the epicentre of Covid-19 outbreak in the city. While two of the nurses were sent to a quarantine centre, three of them were put in home quarantine. Of the other two persons, one is a driver, who was advised home quarantine and used to ferry the executive officer of the Covid-19 control and command centre at Hindpiri. The last is a daily wager, a resident from another district who was released from a quarantine centre after completing the 14-day isolation, but advised home quarantine. He, was however, hired to work at the control and command centre. Both were found working till their test reports arrived on Sunday. A senior health department official on condition of anonymity said the spread could have been contained if the administration acted in a co-ordinated manner and quarantined all those whose samples were collected. He said, “Three of the nurses who tested positive were earlier sent to home quarantine after their samples were collected on April 21. They were residents of different areas, including Loadih, Chutia and Argora. Since they were in direct contact with a patient, staying at their homes increased the risk of spreading infection among people from those areas.” Neighbours of the three nurses and the driver have also alleged negligence on part of the district administration, saying that not enough precaution was taken to isolate people on Covid-19 duty. Kumar Prasenjit, a resident of Piska More area, said, “If the administration wants us to stay indoors to contain the virus, then they should have made protocols to ensure that those on Covid-19 duty are not allowed to go around the city but make them stay in an isolated environment. Now that people from various areas have tested positive, I think community infection may have started.” Ishan Trivedi, a resident of Harmu housing colony, said, “I fail to understand the logic behind hiring a man, who was advised home quarantine, to work at the control and command centre. Are the officials ignorant or have they run out of resources that they have to hire people in home quarantine? Now that a frontline worker has been detected positive from Imli Chowk area, we do not know how safe we are.” On its part, the district authorities appointed nodal officers for the four zones to expand the screening and contact-tracing exercise All four nodal officers have been provided one hospital each in their respective areas to isolate any suspected patients. Talking to TOI, Ranchi DC Rai Mahimapat Ray said, “We have shifted all positive nurses to Rims, a Covid-19 designated hospital, and their contacts are being traced and samples are being collected for testing. Moreover, new neighbourhoods from where new positive cases have been reported are being combed and samples are being collected.” On being asked whether those who have come in contact with infected frontline workers were quarantined, Ray said, “Family members of the official and his driver along with three nurses, who were on home quarantine before they tested positive, are now being sent to a quarantine centre and we are also collecting their samples for testing.”||http://timesofindia.indiatimes.com//city/ranchi/questions-raised-on-admins-lapses-in-quarantine-process/articleshow/75415150.cms||Gaurav Pandey
April 28, 2020||Ranchi||Steel City cop suspended, hotel owner, 4 others arrested||Jamshedpur: Police on Monday arrested five persons, including the owner of Alcor Hotel, and sent them to jail on charges of trafficking and violation of lockdown. Bistupur police station officer in-charge of Rajesh Prakash Sinha was also suspended for “inefficient handling” of the case. On Saturday, Bistupur police raided the hotel and found that its salon, spa and bar were open. Police detained three prominent city businessmen— Laddu Mangotia, Rajat Jaggi and Deepak Agarwal — from the hotel premises while they were “partying” with a woman they brought in from Kolkata and arranged a fake ID proof for her stay at the hote; police sources said. She too was detained from the hotel on Sunday. In a report tabled by a police team, led by Jamshedpur city SP Subash Chandra Jat, police found evidence of wrongdoings by all the five accused. They were arrested under sections of Immoral Trafficking Act and the Epidemic Diseases Act, SSP Anoop Birthare said. The five forwarded to jail are hotel owner Rajiv Duggal, manager Sharad Poddar and three other employees. The woman has also been forwarded to jail after being produced before the court of chief judicial magistrate.The three businessmen have been put under home quarantine for 14 days. “All three have been charged with lockdown violation and we will question them further during the course of our investigation,” Birthare said. “Bistupur OC Sinha has been suspended as there were allegations that he did not discharge his duties properly after the three businessmen were brought to police station on Saturday. The new OC will take charge soon,” Birthare said.||http://timesofindia.indiatimes.com//city/ranchi/steel-city-cop-suspended-hotel-owner-4-others-arrested/articleshow/75414994.cms||B Sridhar
